StationCode,NetType,SampleDate,Station,GenusSpecies,LifeHistoryStage,TaxaGrouping,NRows,Sum(Density (#/m3)
081711NH05,vertical,08/17/2011,NH05,CALANUS MARSHALLAE,"4, CIV",Copepod_Northern,1,53.65280377
081711NH05,vertical,08/17/2011,NH05,CALANUS MARSHALLAE,"5, CV",Copepod_Northern,1,22.3553349
081711NH05,vertical,08/17/2011,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,107.3056075
081711NH05,vertical,08/17/2011,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,241.437617
081711NH05,vertical,08/17/2011,NH05,CENTROPAGES,"5, CV",Copepod_other,1,348.7432245
081711NH05,vertical,08/17/2011,NH05,CENTROPAGES,"Female, Adult",Copepod_other,1,62.59493773
081711NH05,vertical,08/17/2011,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,187.7848132
081711NH05,vertical,08/17/2011,NH05,PARACALANUS PARVUS,"5, CV",Copepod_Southern,1,17.88426792
081711NH05,vertical,08/17/2011,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,98.36347357
081711NH05,vertical,08/17/2011,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,286.1482868
081711NH05,vertical,08/17/2011,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,205.6690811
081711NH05,vertical,08/17/2011,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,178.8426792
081711NH05,vertical,08/17/2011,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,205.6690811
081711NH05,vertical,08/17/2011,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,67.06600471
090111NH05,vertical,09/01/2011,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,53.61667393
090111NH05,vertical,09/01/2011,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,402.1250545
090111NH05,vertical,09/01/2011,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,540.6347955
090111NH05,vertical,09/01/2011,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,4.468056161
090111NH05,vertical,09/01/2011,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,17.87222464
090111NH05,vertical,09/01/2011,NH05,CALANUS MARSHALLAE,"4, CIV",Copepod_Northern,1,40.21250545
090111NH05,vertical,09/01/2011,NH05,CALANUS MARSHALLAE,"5, CV",Copepod_Northern,1,22.34028081
090111NH05,vertical,09/01/2011,NH05,CALANUS MARSHALLAE,"Female, Adult",Copepod_Northern,1,8.936112322
090111NH05,vertical,09/01/2011,NH05,CENTROPAGES,"5, CV",Copepod_other,1,8.936112322
090111NH05,vertical,09/01/2011,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,35.74444929
090111NH05,vertical,09/01/2011,NH05,PARACALANUS PARVUS,"5, CV",Copepod_Southern,1,4.468056161
090111NH05,vertical,09/01/2011,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,22.34028081
090111NH05,vertical,09/01/2011,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,102.7652917
090111NH05,vertical,09/01/2011,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,107.2333479
090111NH05,vertical,09/01/2011,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,71.48889858
090111NH05,vertical,09/01/2011,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,165.318078
090111NH05,vertical,09/01/2011,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,49.14861777
091311NH05,vertical,09/13/2011,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,54.96884882
091311NH05,vertical,09/13/2011,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,290.5496295
091311NH05,vertical,09/13/2011,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,628.2154151
091311NH05,vertical,09/13/2011,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,3.926346345
091311NH05,vertical,09/13/2011,NH05,CALANUS MARSHALLAE,"4, CIV",Copepod_Northern,1,19.63173172
091311NH05,vertical,09/13/2011,NH05,CALANUS MARSHALLAE,"5, CV",Copepod_Northern,1,3.926346345
091311NH05,vertical,09/13/2011,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,106.0113513
091311NH05,vertical,09/13/2011,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,337.6657856
091311NH05,vertical,09/13/2011,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,192.3909709
091311NH05,vertical,09/13/2011,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,86.37961958
091311NH05,vertical,09/13/2011,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,58.89519517
091311NH05,vertical,09/13/2011,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,7.852692689
092011NH05,vertical,09/20/2011,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,88.56970781
092011NH05,vertical,09/20/2011,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,361.0918857
092011NH05,vertical,09/20/2011,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,551.8574102
092011NH05,vertical,09/20/2011,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,13.62610889
092011NH05,vertical,09/20/2011,NH05,CALANUS MARSHALLAE,"4, CIV",Copepod_Northern,1,47.69138113
092011NH05,vertical,09/20/2011,NH05,CALANUS MARSHALLAE,"5, CV",Copepod_Northern,1,20.43916334
092011NH05,vertical,09/20/2011,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,3.406527223
092011NH05,vertical,09/20/2011,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,47.69138113
092011NH05,vertical,09/20/2011,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,143.0741434
092011NH05,vertical,09/20/2011,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,88.56970781
092011NH05,vertical,09/20/2011,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,81.75665336
092011NH05,vertical,09/20/2011,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,27.25221779
092011NH05,vertical,09/20/2011,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,3.406527223
092611NH05,1/2-m,09/26/2011,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,738.6980459
092611NH05,1/2-m,09/26/2011,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,1088.607619
092611NH05,1/2-m,09/26/2011,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,1244.123043
092611NH05,1/2-m,09/26/2011,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,12.95961458
092611NH05,1/2-m,09/26/2011,NH05,CALANUS MARSHALLAE,"4, CIV",Copepod_Northern,1,38.87884373
092611NH05,1/2-m,09/26/2011,NH05,CALANUS MARSHALLAE,"5, CV",Copepod_Northern,1,90.7173034
092611NH05,1/2-m,09/26/2011,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,25.91922915
092611NH05,1/2-m,09/26/2011,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,25.91922915
092611NH05,1/2-m,09/26/2011,NH05,CENTROPAGES,"5, CV",Copepod_other,1,12.95961458
092611NH05,1/2-m,09/26/2011,NH05,CENTROPAGES,"Female, Adult",Copepod_other,1,25.91922915
092611NH05,1/2-m,09/26/2011,NH05,CLAUSOCALANUS,"Female, Adult",Copepod_Southern,1,6.479807289
092611NH05,1/2-m,09/26/2011,NH05,MESOCALANUS TENUICORNIS,"Male, Adult",Copepod_Southern,1,6.479807289
092611NH05,1/2-m,09/26/2011,NH05,OIKOPLEURA,Unknown,Apendicularian,1,103.6769166
092611NH05,1/2-m,09/26/2011,NH05,PARACALANUS PARVUS,Copepodite,Copepod_Southern,1,583.1826655
092611NH05,1/2-m,09/26/2011,NH05,PARACALANUS PARVUS,"Female, Adult",Copepod_Southern,1,349.909595
092611NH05,1/2-m,09/26/2011,NH05,PARACALANUS PARVUS,"Male, Adult",Copepod_Southern,1,51.83845831
092611NH05,1/2-m,09/26/2011,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,38.87884509
092611NH05,1/2-m,09/26/2011,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,90.7173034
092611NH05,1/2-m,09/26/2011,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,285.1115234
092611NH05,1/2-m,09/26/2011,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,252.7124768
092611NH05,1/2-m,09/26/2011,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,77.75768746
092911NH05,vertical,09/29/2011,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,75.82098681
092911NH05,vertical,09/29/2011,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,272.9555525
092911NH05,vertical,09/29/2011,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,485.2543156
092911NH05,vertical,09/29/2011,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,30.32839472
092911NH05,vertical,09/29/2011,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,15.16419736
092911NH05,vertical,09/29/2011,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,15.16419736
092911NH05,vertical,09/29/2011,NH05,CALANUS MARSHALLAE,"5, CV",Copepod_Northern,1,7.582098681
092911NH05,vertical,09/29/2011,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,7.582098681
092911NH05,vertical,09/29/2011,NH05,OIKOPLEURA,Unknown,Apendicularian,1,272.9555525
092911NH05,vertical,09/29/2011,NH05,PARACALANUS PARVUS,Copepodite,Copepod_Southern,1,591.4036971
092911NH05,vertical,09/29/2011,NH05,PARACALANUS PARVUS,"Female, Adult",Copepod_Southern,1,348.7765393
092911NH05,vertical,09/29/2011,NH05,PARACALANUS PARVUS,"Male, Adult",Copepod_Southern,1,166.806171
092911NH05,vertical,09/29/2011,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,106.1493815
092911NH05,vertical,09/29/2011,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,227.4629604
092911NH05,vertical,09/29/2011,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,227.4629604
092911NH05,vertical,09/29/2011,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,288.1197499
092911NH05,vertical,09/29/2011,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,674.8067826
092911NH05,vertical,09/29/2011,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,45.49259209
101511NH05,vertical,10/15/2011,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,87.09508128
101511NH05,vertical,10/15/2011,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,115.1902688
101511NH05,vertical,10/15/2011,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,39.33326252
101511NH05,vertical,10/15/2011,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,2.809518751
101511NH05,vertical,10/15/2011,NH05,CALANUS PACIFICUS,"1, CI",Copepod_Southern,1,2.809518751
101511NH05,vertical,10/15/2011,NH05,CALANUS PACIFICUS,"2, CII",Copepod_Southern,1,2.809518751
101511NH05,vertical,10/15/2011,NH05,CALANUS PACIFICUS,"4, CIV",Copepod_Southern,1,2.809518751
101511NH05,vertical,10/15/2011,NH05,CLAUSOCALANUS,"5, CV",Copepod_Southern,1,2.809518751
101511NH05,vertical,10/15/2011,NH05,CLAUSOCALANUS,"Female, Adult",Copepod_Southern,1,16.85711251
101511NH05,vertical,10/15/2011,NH05,CORYCAEUS ANGLICUS,Copepodite,Copepod_Southern,1,2.809518751
101511NH05,vertical,10/15/2011,NH05,CTENOCALANUS VANUS,"5, CV",Copepod_Southern,1,5.619037502
101511NH05,vertical,10/15/2011,NH05,MESOCALANUS TENUICORNIS,"Female, Adult",Copepod_Southern,1,2.809518751
101511NH05,vertical,10/15/2011,NH05,OIKOPLEURA,Unknown,Apendicularian,1,8.428556253
101511NH05,vertical,10/15/2011,NH05,PARACALANUS PARVUS,Copepodite,Copepod_Southern,1,241.6186126
101511NH05,vertical,10/15/2011,NH05,PARACALANUS PARVUS,"Female, Adult",Copepod_Southern,1,275.3328376
101511NH05,vertical,10/15/2011,NH05,PARACALANUS PARVUS,"Male, Adult",Copepod_Southern,1,14.04759376
101511NH05,vertical,10/15/2011,NH05,PODON,Unknown,Cladoceran,1,5.619037502
101511NH05,vertical,10/15/2011,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,25.28566876
101511NH05,vertical,10/15/2011,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,84.28556253
101511NH05,vertical,10/15/2011,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,36.52374376
101511NH05,vertical,10/15/2011,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,67.42845003
101511NH05,vertical,10/15/2011,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,8.428556253
102611NH05,vertical,10/26/2011,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,21.18461005
102611NH05,vertical,10/26/2011,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,141.2307336
102611NH05,vertical,10/26/2011,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,7.061536682
102611NH05,vertical,10/26/2011,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,2.353845476
102611NH05,vertical,10/26/2011,NH05,CALANUS MARSHALLAE,"4, CIV",Copepod_Northern,1,2.353845476
102611NH05,vertical,10/26/2011,NH05,CALANUS MARSHALLAE,"5, CV",Copepod_Northern,1,11.76922738
102611NH05,vertical,10/26/2011,NH05,CLAUSOCALANUS,"5, CV",Copepod_Southern,1,2.353845476
102611NH05,vertical,10/26/2011,NH05,CLAUSOCALANUS,"Female, Adult",Copepod_Southern,1,11.76922738
102611NH05,vertical,10/26/2011,NH05,CLAUSOCALANUS,"Male, Adult",Copepod_Southern,1,2.353845476
102611NH05,vertical,10/26/2011,NH05,CORYCAEUS ANGLICUS,Copepodite,Copepod_Southern,1,10.59230502
102611NH05,vertical,10/26/2011,NH05,OIKOPLEURA,Unknown,Apendicularian,1,32.95383666
102611NH05,vertical,10/26/2011,NH05,PARACALANUS PARVUS,Copepodite,Copepod_Southern,1,381.3229808
102611NH05,vertical,10/26/2011,NH05,PARACALANUS PARVUS,"Female, Adult",Copepod_Southern,1,84.73844018
102611NH05,vertical,10/26/2011,NH05,PARACALANUS PARVUS,"Male, Adult",Copepod_Southern,1,10.59230502
102611NH05,vertical,10/26/2011,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,3.530768341
102611NH05,vertical,10/26/2011,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,77.6769035
102611NH05,vertical,10/26/2011,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,225.9691738
102611NH05,vertical,10/26/2011,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,123.5768919
102611NH05,vertical,10/26/2011,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,54.13844594
102611NH05,vertical,10/26/2011,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,17.6538417
112911NH05,vertical,11/29/2011,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,40.78646187
112911NH05,vertical,11/29/2011,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,32.6291695
112911NH05,vertical,11/29/2011,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,12.23593856
112911NH05,vertical,11/29/2011,NH05,CALANUS PACIFICUS,"2, CII",Copepod_Southern,1,2.039323093
112911NH05,vertical,11/29/2011,NH05,CALANUS PACIFICUS,"4, CIV",Copepod_Southern,1,2.039323093
112911NH05,vertical,11/29/2011,NH05,CALOCALANUS,"Female, Adult",Copepod_Southern,1,18.35390784
112911NH05,vertical,11/29/2011,NH05,CLAUSOCALANUS,"5, CV",Copepod_Southern,1,24.47187712
112911NH05,vertical,11/29/2011,NH05,CLAUSOCALANUS,"Female, Adult",Copepod_Southern,1,8.157292374
112911NH05,vertical,11/29/2011,NH05,CORYCAEUS ANGLICUS,Copepodite,Copepod_Southern,1,6.11796928
112911NH05,vertical,11/29/2011,NH05,CTENOCALANUS VANUS,Copepodite,Copepod_Southern,1,106.0448009
112911NH05,vertical,11/29/2011,NH05,CTENOCALANUS VANUS,"Female, Adult",Copepod_Southern,1,28.55052331
112911NH05,vertical,11/29/2011,NH05,CTENOCALANUS VANUS,"Male, Adult",Copepod_Southern,1,2.039323093
112911NH05,vertical,11/29/2011,NH05,MESOCALANUS TENUICORNIS,"1, CI",Copepod_Southern,1,2.039323093
112911NH05,vertical,11/29/2011,NH05,MESOCALANUS TENUICORNIS,"2, CII",Copepod_Southern,1,2.039323093
112911NH05,vertical,11/29/2011,NH05,MESOCALANUS TENUICORNIS,"4, CIV",Copepod_Southern,1,4.078646187
112911NH05,vertical,11/29/2011,NH05,MESOCALANUS TENUICORNIS,"5, CV",Copepod_Southern,1,2.039323093
112911NH05,vertical,11/29/2011,NH05,MESOCALANUS TENUICORNIS,"Male, Adult",Copepod_Southern,1,2.039323093
112911NH05,vertical,11/29/2011,NH05,OIKOPLEURA,Unknown,Apendicularian,1,42.82578496
112911NH05,vertical,11/29/2011,NH05,PARACALANUS PARVUS,Copepodite,Copepod_Southern,1,130.516678
112911NH05,vertical,11/29/2011,NH05,PARACALANUS PARVUS,"Female, Adult",Copepod_Southern,1,97.88750849
112911NH05,vertical,11/29/2011,NH05,PARACALANUS PARVUS,"Male, Adult",Copepod_Southern,1,18.35390784
112911NH05,vertical,11/29/2011,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,8.157292374
112911NH05,vertical,11/29/2011,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,20.39323093
112911NH05,vertical,11/29/2011,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,36.70781568
112911NH05,vertical,11/29/2011,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,40.78646187
112911NH05,vertical,11/29/2011,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,55.06172352
112911NH05,vertical,11/29/2011,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,2.039323093
121011NH05,vertical,12/10/2011,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,10.13834909
121011NH05,vertical,12/10/2011,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,5.069174547
121011NH05,vertical,12/10/2011,NH05,ACARTIA TONSA,"5, CV",Copepod_Southern,1,2.534587273
121011NH05,vertical,12/10/2011,NH05,CALANUS MARSHALLAE,"Female, Adult",Copepod_Northern,1,2.534587273
121011NH05,vertical,12/10/2011,NH05,CALANUS PACIFICUS,"5, CV",Copepod_Southern,1,2.534587273
121011NH05,vertical,12/10/2011,NH05,CLAUSOCALANUS,"5, CV",Copepod_Southern,1,5.069174547
121011NH05,vertical,12/10/2011,NH05,CLAUSOCALANUS,Copepodite,Copepod_Southern,1,7.60376182
121011NH05,vertical,12/10/2011,NH05,CLAUSOCALANUS,"Female, Adult",Copepod_Southern,1,2.534587273
121011NH05,vertical,12/10/2011,NH05,CORYCAEUS ANGLICUS,Copepodite,Copepod_Southern,1,2.534587273
121011NH05,vertical,12/10/2011,NH05,CTENOCALANUS VANUS,Copepodite,Copepod_Southern,1,15.20752364
121011NH05,vertical,12/10/2011,NH05,CTENOCALANUS VANUS,"Female, Adult",Copepod_Southern,1,7.60376182
121011NH05,vertical,12/10/2011,NH05,CTENOCALANUS VANUS,"Male, Adult",Copepod_Southern,1,7.60376182
121011NH05,vertical,12/10/2011,NH05,MESOCALANUS TENUICORNIS,"1, CI",Copepod_Southern,1,5.069174547
121011NH05,vertical,12/10/2011,NH05,MESOCALANUS TENUICORNIS,"2, CII",Copepod_Southern,1,2.534587273
121011NH05,vertical,12/10/2011,NH05,OIKOPLEURA,Unknown,Apendicularian,1,93.77972911
121011NH05,vertical,12/10/2011,NH05,PARACALANUS PARVUS,Copepodite,Copepod_Southern,1,63.36468183
121011NH05,vertical,12/10/2011,NH05,PARACALANUS PARVUS,"Female, Adult",Copepod_Southern,1,12.67293637
121011NH05,vertical,12/10/2011,NH05,PARACALANUS PARVUS,"Male, Adult",Copepod_Southern,1,10.13834909
121011NH05,vertical,12/10/2011,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,40.55339637
121011NH05,vertical,12/10/2011,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,68.43385638
121011NH05,vertical,12/10/2011,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,50.69174547
121011NH05,vertical,12/10/2011,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,38.0188091
121011NH05,vertical,12/10/2011,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,17.74211091
121011NH05,vertical,12/10/2011,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,5.069174547
010812NH05,vertical,01/08/2012,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,13.86102365
010812NH05,vertical,01/08/2012,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,47.12748041
010812NH05,vertical,01/08/2012,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,16.63322838
010812NH05,vertical,01/08/2012,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,2.77220473
010812NH05,vertical,01/08/2012,NH05,CALANUS MARSHALLAE,"Female, Adult",Copepod_Northern,1,16.63322838
010812NH05,vertical,01/08/2012,NH05,CALANUS PACIFICUS,"1, CI",Copepod_Southern,1,11.08881892
010812NH05,vertical,01/08/2012,NH05,CALANUS PACIFICUS,"5, CV",Copepod_Southern,1,2.77220473
010812NH05,vertical,01/08/2012,NH05,CALANUS PACIFICUS,"Female, Adult",Copepod_Southern,1,38.81086622
010812NH05,vertical,01/08/2012,NH05,CALANUS PACIFICUS,"Male, Adult",Copepod_Southern,1,2.77220473
010812NH05,vertical,01/08/2012,NH05,CALOCALANUS,"Female, Adult",Copepod_Southern,1,5.54440946
010812NH05,vertical,01/08/2012,NH05,CLAUSOCALANUS,"5, CV",Copepod_Southern,1,22.17763784
010812NH05,vertical,01/08/2012,NH05,CLAUSOCALANUS,"Female, Adult",Copepod_Southern,1,8.31661419
010812NH05,vertical,01/08/2012,NH05,CLAUSOCALANUS,"Male, Adult",Copepod_Southern,1,2.77220473
010812NH05,vertical,01/08/2012,NH05,CTENOCALANUS VANUS,"5, CV",Copepod_Southern,1,2.77220473
010812NH05,vertical,01/08/2012,NH05,CTENOCALANUS VANUS,"Female, Adult",Copepod_Southern,1,13.86102365
010812NH05,vertical,01/08/2012,NH05,MESOCALANUS TENUICORNIS,"3, CIII",Copepod_Southern,1,2.77220473
010812NH05,vertical,01/08/2012,NH05,MESOCALANUS TENUICORNIS,"4, CIV",Copepod_Southern,1,2.77220473
010812NH05,vertical,01/08/2012,NH05,OIKOPLEURA,Unknown,Apendicularian,1,38.81086622
010812NH05,vertical,01/08/2012,NH05,PARACALANUS PARVUS,Copepodite,Copepod_Southern,1,105.3437797
010812NH05,vertical,01/08/2012,NH05,PARACALANUS PARVUS,"Female, Adult",Copepod_Southern,1,69.30511825
010812NH05,vertical,01/08/2012,NH05,PARACALANUS PARVUS,"Male, Adult",Copepod_Southern,1,11.08881892
010812NH05,vertical,01/08/2012,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,58.21629933
010812NH05,vertical,01/08/2012,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,99.79937028
010812NH05,vertical,01/08/2012,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,113.6603939
010812NH05,vertical,01/08/2012,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,158.0156696
010812NH05,vertical,01/08/2012,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,170.4905971
010812NH05,vertical,01/08/2012,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,13.86102365
022412NH05,vertical,02/24/2012,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,16.8061383
022412NH05,vertical,02/24/2012,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,21.00767287
022412NH05,vertical,02/24/2012,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,25.20920744
022412NH05,vertical,02/24/2012,NH05,ACARTIA TONSA,"5, CV",Copepod_Southern,1,4.201534574
022412NH05,vertical,02/24/2012,NH05,ACARTIA TONSA,"Female, Adult",Copepod_Southern,1,4.201534574
022412NH05,vertical,02/24/2012,NH05,ACARTIA TONSA,"Male, Adult",Copepod_Southern,1,8.403069148
022412NH05,vertical,02/24/2012,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,21.00767287
022412NH05,vertical,02/24/2012,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,33.61227659
022412NH05,vertical,02/24/2012,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,16.8061383
022412NH05,vertical,02/24/2012,NH05,CALANUS MARSHALLAE,"Female, Adult",Copepod_Northern,1,16.8061383
022412NH05,vertical,02/24/2012,NH05,CALANUS PACIFICUS,"1, CI",Copepod_Southern,1,33.61227659
022412NH05,vertical,02/24/2012,NH05,CALANUS PACIFICUS,"4, CIV",Copepod_Southern,1,4.201534574
022412NH05,vertical,02/24/2012,NH05,CALANUS PACIFICUS,"Female, Adult",Copepod_Southern,1,8.403069148
022412NH05,vertical,02/24/2012,NH05,CALANUS PACIFICUS,"Male, Adult",Copepod_Southern,1,4.201534574
022412NH05,vertical,02/24/2012,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,12.60460372
022412NH05,vertical,02/24/2012,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,4.201534574
022412NH05,vertical,02/24/2012,NH05,CENTROPAGES,"5, CV",Copepod_other,1,8.403069148
022412NH05,vertical,02/24/2012,NH05,CENTROPAGES,"Female, Adult",Copepod_other,1,4.201534574
022412NH05,vertical,02/24/2012,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,4.201534574
022412NH05,vertical,02/24/2012,NH05,CLAUSOCALANUS,"5, CV",Copepod_Southern,1,8.403069148
022412NH05,vertical,02/24/2012,NH05,CLAUSOCALANUS,"Female, Adult",Copepod_Southern,1,12.60460372
022412NH05,vertical,02/24/2012,NH05,CLAUSOCALANUS,"Male, Adult",Copepod_Southern,1,4.201534574
022412NH05,vertical,02/24/2012,NH05,CORYCAEUS ANGLICUS,Copepodite,Copepod_Southern,1,4.201534574
022412NH05,vertical,02/24/2012,NH05,CTENOCALANUS VANUS,"Female, Adult",Copepod_Southern,1,8.403069148
022412NH05,vertical,02/24/2012,NH05,MESOCALANUS TENUICORNIS,"1, CI",Copepod_Southern,1,4.201534574
022412NH05,vertical,02/24/2012,NH05,OIKOPLEURA,Unknown,Apendicularian,1,134.4491064
